"Year","Code","Team","Name","G","Rush","RushYds","RushYPG","RushAvg","RushTD","Rec","RecYds","RecYPG","RecAvg","RecLng","RecTD","Position","QBRAT","Att","Comp","Pct","PassYds","PassYPG","PassAvg","PassTD","Int","Sack","YdsL","Rank","TeamName","TeamGames","Plays","TeamYds","TeamAvg","TeamTD","TeamYPG","Wins","Losses","Ties","Percentage","PlayerID","AV"
2012,147,"Clem","Adam Humphries",11,3,12.36923076,1.1,4,0,41,288.6153844,25.5,6.8,27.83076921,1.03076923,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"9","Clemson",13,1062,6870.07691795,6.28,70.09230764,512.69,11.33846153,1.94029850891067,0,0.53076923,101,NA
2003,664,"USM","Adam Hurst",2,0,0,0,0,0,2,33.00699296,16,16,22.69230766,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"97","Southern Miss.",13,887,4356.92307072,4.76,37.13286708,324.92,9.28321677,3.87796610721609,0,0.53146853,102,NA
2005,664,"USM","Adam Hurst",2,0,0,0,0,0,3,16.14285712,8,5.3,8.07142856,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"70","Southern Miss.",12,818,4326.28570816,5.24,41.36607137,357.33,7.06249999,4.95575221940637,0,0.50892857,102,NA
2008,700,"TX Tch","Adam James",8,0,0,0,0,0,15,171.4834716,19.9,10.6,23.7272728,1.0785124,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"4","Texas Tech",13,979,7444.9710972,7.05,85.2024796,531,11.8636364,1.8544061245842,0,0.5785124,103,NA
2009,700,"TX Tch","Adam James",9,0,0,0,0,0,17,155.14925426,17.1,9.1,20.1492538,1.00746269,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"4","Texas Tech",13,988,6165.6716628,6.19,64.47761216,470.77,9.06716421,3.9703703568417,0,0.50746269,103,NA
2010,700,"TX Tch","Adam James",2,0,0,0,0,0,2,27.05925924,13,13,14.57037036,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"15","Texas Tech",13,1054,6226.75184742,5.68,59.32222218,460.23,8.32592592,4.80427046605286,0,0.54074074,103,NA
2011,700,"TX Tch","Adam James",7,0,0,0,0,0,32,377.668,51.3,11.2,51.548,1.052,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"13","Texas Tech",12,991,5940.644,5.7,54.704,470.58,5.26,6.65399239543726,0,0.552,103,NA
2003,96,"Fres","Adam Jennings",12,18,163.67586246,13.5,9,1.01034483,11,119.22068994,9.8,10.7,24.24827592,0,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"77","Fresno St.",14,998,4987.06208088,4.95,37.38275871,352.57,9.09310347,4.94880544892777,0,0.51034483,104,0
2004,96,"Fres","Adam Jennings",12,11,98.89822997,9.4,9.4,0.96017699,22,268.8495572,25.5,12.7,51.84955746,4.80088495,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"31","Fresno St.",12,804,4660.69910946,6.04,62.41150435,404.5,8.64159291,3.12442396687719,0,0.46017699,104,0
2005,96,"Fres","Adam Jennings",11,3,19.82283471,1.7,6.3,0,22,290.03937102,25.3,12.6,37.55905524,3.12992127,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"29","Fresno St.",13,906,5763.22836516,6.1,65.72834667,424.92,8.34645672,4.79245281463581,0,0.54330709,104,0
2003,457,"NC","Adarius Bowman",5,0,0,0,0,0,10,178.29850803,36.2,18.1,74.86567188,1.97014926,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"43","North Carolina",12,816,4661.37314916,5.8,39.4029852,394.33,1.97014926,10.1515151192149,0,0.48507463,119,NA
2004,457,"NC","Adarius Bowman",6,1,-4.61946904,-0.7,-4,0,18,379.95132854,54.8,18.3,60.05309752,3.46460178,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"43","North Carolina",12,775,5414.01771488,6.05,46.1946904,390.67,6.92920356,5.1954022837222,0,0.65486726,119,NA
2006,521,"OK St","Adarius Bowman",13,1,1.06716418,0.1,1,0,60,1260.32089658,90.8,19.7,80.0373135,12.80597016,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"16","Oklahoma St.",13,843,5684.78358686,6.32,65.09701498,409.77,7.47014926,5.62237761765954,0,0.56716418,120,NA
2007,521,"OK St","Adarius Bowman",11,3,10.07462691,0.8,3,0,67,1126.11940794,91.5,15,86.19403023,8.95522392,"WR",0,0,0,"0",0,0,"0",0,0,0,0,"7","Oklahoma St.",13,978,7076.86570278,6.46,67.1641794,486.31,7.83582093,5.359999976416,0,0.61940299,120,NA
